# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  umag    gmag    rmag    imag    zmag
0.01471 0.00000 9.87506 1.1235901117 2.4955506225    0.954  3.374  3.4936 -0.030    7  0.000  0.438   172.71    88.83    55.88    44.70    36.46  1 -2.25e-07      0.00 6.929e-01 2.914e-01 2.112e-03 1.225e-03 6.428e-03 -1.000 1.575e-02 -3.666 4.047 2.417 0.865 -1.768 -3.073
0.01471 0.00000 9.87506 1.1235908270 2.4955507370    0.950  3.408  3.4881 -0.088    7  0.523  0.438   188.30    98.45    61.64    49.39    40.29  1  -2.6e-07      0.00 6.929e-01 2.914e-01 2.112e-03 1.225e-03 6.428e-03 -1.000 1.575e-02 -3.750 4.056 2.605 0.996 -1.687 -3.056
0.01471 0.00000 9.87506 1.1235913038 2.4955508134    0.946  3.423  3.4855 -0.115    7  0.524  0.438   195.94   103.25    64.51    51.73    42.20  1 -2.78e-07      0.00 6.929e-01 2.914e-01 2.112e-03 1.225e-03 6.428e-03 -1.000 1.575e-02 -3.787 4.061 2.662 1.019 -1.662 -3.054
0.01471 0.00000 9.87506 1.1235914230 2.4955508325    0.946  3.423  3.4855 -0.115    8  0.524  0.459   195.96   103.26    64.51    51.73    42.20  1  -2.8e-07      0.00 6.929e-01 2.925e-01 2.218e-03 1.227e-03 6.442e-03 -1.000 1.464e-02 -3.787 4.061 2.662 1.019 -1.662 -3.054
0.01471 0.00000 9.87506 1.1235914230 2.4955508325    0.946  3.156  3.5231  0.302    8  0.524  0.459    87.39    48.61    31.42    24.92    20.29  1 -9.52e-08      0.00 6.929e-01 2.925e-01 2.218e-03 1.227e-03 6.442e-03 -1.000 1.464e-02 -3.120 4.020 1.160 -0.245 -2.161 -3.080
0.01471 0.00000 9.87506 1.1235915422 2.4955508516    0.945  3.035  3.5398  0.490    8  0.524  0.459    58.92    34.59    22.70    17.91    14.57  2 -5.74e-08      0.00 6.929e-01 2.925e-01 2.218e-03 1.227e-03 6.442e-03 -1.000 1.464e-02 -2.817 3.970 0.635 -0.776 -2.216 -2.938
0.01471 0.00000 9.87506 1.1235916615 2.4955508706    0.945  2.866  3.5632  0.752    8  0.524  0.459    34.04    21.54    14.44    11.32     9.20  2 -2.78e-08      0.00 6.929e-01 2.925e-01 2.218e-03 1.227e-03 6.442e-03 -1.000 1.464e-02 -2.395 3.866 0.283 -1.183 -2.090 -2.605
0.01471 0.00000 9.87506 1.1235917807 2.4955508897    0.943  2.890  3.5596  0.714    8  0.524  0.459    36.88    23.08    15.43    12.10     9.84  2  -3.1e-08      0.00 6.929e-01 2.925e-01 2.218e-03 1.227e-03 6.442e-03 -1.000 1.464e-02 -2.454 3.890 0.317 -1.146 -2.116 -2.657
0.01471 0.00000 9.87506 1.1235920191 2.4955509279    0.942  3.015  3.5420  0.517    8  0.524  0.459    55.62    32.90    21.64    17.07    13.88  2 -5.33e-08      0.00 6.929e-01 2.925e-01 2.218e-03 1.227e-03 6.442e-03 -1.000 1.464e-02 -2.766 3.971 0.603 -0.814 -2.198 -2.899
0.01471 0.00000 9.87506 1.1235923767 2.4955509852    0.940  3.173  3.5196  0.268    8  0.524  0.459    93.67    51.59    33.25    26.40    21.50  1 -1.04e-07      0.00 6.929e-01 2.925e-01 2.218e-03 1.227e-03 6.442e-03 -1.000 1.464e-02 -3.163 4.045 1.313 -0.097 -2.113 -3.076
0.01471 0.00000 9.87506 1.1235927343 2.4955510424    0.938  3.304  3.5010  0.062    8  0.524  0.459   144.11    74.80    47.40    37.84    30.85  1 -1.78e-07      0.00 6.929e-01 2.925e-01 2.218e-03 1.227e-03 6.442e-03 -1.000 1.464e-02 -3.489 4.078 2.160 0.674 -1.839 -3.050
0.01471 0.00000 9.87506 1.1235930920 2.4955510997    0.935  3.387  3.4890 -0.070    8  0.525  0.459   182.12    94.92    59.51    47.68    38.89  1  -2.5e-07      0.00 6.929e-01 2.925e-01 2.218e-03 1.227e-03 6.442e-03 -1.000 1.464e-02 -3.696 4.087 2.620 1.024 -1.657 -3.016
0.01471 0.00000 9.87506 1.1235935688 2.4955511760    0.933  3.428  3.4826 -0.138    8  0.525  0.459   202.13   107.39    66.95    53.75    43.85  1 -2.97e-07      0.00 6.929e-01 2.925e-01 2.218e-03 1.227e-03 6.442e-03 -1.000 1.464e-02 -3.801 4.087 2.750 1.069 -1.607 -3.025
0.01471 0.00000 9.87506 1.1235940456 2.4955512524    0.929  3.446  3.4795 -0.170    8  0.525  0.459   211.87   113.59    70.63    56.76    46.31  1 -3.21e-07      0.00 6.929e-01 2.925e-01 2.218e-03 1.227e-03 6.442e-03 -1.000 1.464e-02 -3.845 4.092 2.815 1.094 -1.578 -3.024
0.01471 0.00000 9.87506 1.1235946417 2.4955513478    0.926  3.455  3.4777 -0.187    8  0.525  0.459   217.34   117.13    72.73    58.48    47.71  1 -3.35e-07      0.00 6.929e-01 2.925e-01 2.218e-03 1.227e-03 6.442e-03 -1.000 1.464e-02 -3.867 4.097 2.847 1.110 -1.563 -3.023
0.01471 0.00000 9.87506 1.1235946417 2.4955513478    0.925  3.248  3.5064  0.134    8  0.525  0.459   123.69    65.46    41.72    33.26    27.10  1 -1.47e-07      0.00 6.929e-01 2.925e-01 2.218e-03 1.227e-03 6.442e-03 -1.000 1.464e-02 -3.349 4.106 1.967 0.512 -1.875 -3.015
0.01471 0.00000 9.87506 1.1235947609 2.4955513669    0.925  3.072  3.5307  0.407    8  0.525  0.459    69.87    40.01    26.07    20.63    16.79  1 -7.14e-08      0.00 6.929e-01 2.925e-01 2.218e-03 1.227e-03 6.442e-03 -1.000 1.464e-02 -2.911 4.054 0.951 -0.439 -2.137 -2.961
0.01471 0.00000 9.87506 1.1235948801 2.4955513860    0.924  2.903  3.5541  0.669    8  0.526  0.459    40.32    24.91    16.58    13.03    10.59  2 -3.49e-08      0.00 6.929e-01 2.925e-01 2.218e-03 1.227e-03 6.442e-03 -1.000 1.464e-02 -2.488 3.968 0.452 -0.995 -2.086 -2.674
0.01471 0.00000 9.87506 1.1235951185 2.4955514242    0.922  2.927  3.5507  0.631    8  0.526  0.459    43.65    26.67    17.70    13.92    11.32  2 -3.89e-08      0.00 6.929e-01 2.925e-01 2.218e-03 1.227e-03 6.442e-03 -1.000 1.464e-02 -2.547 3.987 0.500 -0.939 -2.105 -2.722
0.01471 0.00000 9.87506 1.1235953569 2.4955514623    0.920  3.051  3.5332  0.436    8  0.526  0.459    65.58    37.87    24.73    19.56    15.92  2 -6.61e-08      0.00 6.929e-01 2.925e-01 2.218e-03 1.227e-03 6.442e-03 -1.000 1.464e-02 -2.856 4.054 0.891 -0.505 -2.130 -2.926
0.01471 0.00000 9.87506 1.1235957146 2.4955515196    0.918  3.207  3.5111  0.190    8  0.526  0.459   109.91    59.08    37.82    30.11    24.53  1 -1.27e-07      0.00 6.929e-01 2.925e-01 2.218e-03 1.227e-03 6.442e-03 -1.000 1.464e-02 -3.248 4.119 1.791 0.358 -1.917 -2.999
0.01471 0.00000 9.87506 1.1235960722 2.4955515769    0.915  3.336  3.4927 -0.014    8  0.526  0.459   165.76    85.29    53.70    43.00    35.05  1 -2.16e-07      0.00 6.929e-01 2.925e-01 2.218e-03 1.227e-03 6.442e-03 -1.000 1.464e-02 -3.570 4.132 2.542 0.988 -1.650 -2.963
0.01471 0.00000 9.87506 1.1235965490 2.4955516532    0.912  3.418  3.4809 -0.144    8  0.527  0.459   202.27   107.92    67.23    54.02    44.06  1 -3.02e-07      0.00 6.929e-01 2.925e-01 2.218e-03 1.227e-03 6.442e-03 -1.000 1.464e-02 -3.774 4.130 2.830 1.129 -1.542 -2.974
0.01471 0.00000 9.87506 1.1235971451 2.4955517486    0.908  3.459  3.4746 -0.212    8  0.527  0.459   224.09   121.86    75.49    60.78    49.59  1 -3.59e-07      0.00 6.929e-01 2.925e-01 2.218e-03 1.227e-03 6.442e-03 -1.000 1.464e-02 -3.877 4.126 2.921 1.158 -1.514 -2.998
0.01471 0.00000 9.87506 1.1235977411 2.4955518441    0.904  3.476  3.4717 -0.243    8  0.527  0.459   234.56   128.69    79.52    64.09    52.29  1 -3.89e-07      0.00 6.929e-01 2.925e-01 2.218e-03 1.227e-03 6.442e-03 -1.000 1.464e-02 -3.919 4.127 2.966 1.176 -1.497 -3.004
0.01471 0.00000 9.87506 1.1235983372 2.4955519395    0.899  3.484  3.4700 -0.260    8  0.528  0.459   240.28   132.51    81.76    65.94    53.80  1 -4.07e-07      0.01 6.929e-01 2.925e-01 2.218e-03 1.227e-03 6.442e-03 -1.000 1.464e-02 -3.939 4.132 2.996 1.190 -1.483 -3.003
0.01471 0.00000 9.87506 1.1235983372 2.4955519395    0.898  3.283  3.4982  0.053    8  0.528  0.459   145.92    75.22    47.61    38.07    31.03  1 -1.84e-07      0.00 6.929e-01 2.925e-01 2.218e-03 1.227e-03 6.442e-03 -1.000 1.464e-02 -3.438 4.159 2.357 0.854 -1.702 -2.946
0.01471 0.00000 9.87506 1.1235984564 2.4955519586    0.898  3.109  3.5228  0.326    8  0.528  0.459    82.33    45.97    29.75    23.62    19.22  1 -9.06e-08      0.00 6.929e-01 2.925e-01 2.218e-03 1.227e-03 6.442e-03 -1.000 1.464e-02 -3.002 4.120 1.284 -0.117 -2.036 -2.958
0.01471 0.00000 9.87506 1.1235985756 2.4955519777    0.896  2.940  3.5466  0.589    8  0.528  0.459    47.32    28.54    18.87    14.88    12.09  2 -4.47e-08      0.00 6.929e-01 2.925e-01 2.218e-03 1.227e-03 6.442e-03 -1.000 1.464e-02 -2.579 4.041 0.615 -0.812 -2.079 -2.735
0.01471 0.00000 9.87506 1.1235988140 2.4955520159    0.894  2.963  3.5432  0.551    8  0.528  0.459    51.21    30.54    20.13    15.89    12.92  2 -4.97e-08      0.00 6.929e-01 2.925e-01 2.218e-03 1.227e-03 6.442e-03 -1.000 1.464e-02 -2.637 4.057 0.685 -0.732 -2.086 -2.775
0.01471 0.00000 9.87506 1.1235991716 2.4955520731    0.892  3.085  3.5257  0.359    8  0.528  0.459    76.71    43.23    28.05    22.25    18.11  1 -8.36e-08      0.00 6.929e-01 2.925e-01 2.218e-03 1.227e-03 6.442e-03 -1.000 1.464e-02 -2.941 4.119 1.182 -0.214 -2.049 -2.934
0.01471 0.00000 9.87506 1.1235995293 2.4955521304    0.889  3.239  3.5036  0.115    8  0.528  0.459   128.07    67.14    42.71    34.11    27.78  1 -1.59e-07      0.00 6.929e-01 2.925e-01 2.218e-03 1.227e-03 6.442e-03 -1.000 1.464e-02 -3.326 4.169 2.146 0.679 -1.768 -2.942
0.01471 0.00000 9.87506 1.1235998869 2.4955521876    0.885  3.365  3.4853 -0.087    8  0.529  0.459   183.25    96.58    60.42    48.53    39.56  1 -2.66e-07      0.00 6.929e-01 2.925e-01 2.218e-03 1.227e-03 6.442e-03 -1.000 1.464e-02 -3.643 4.179 2.792 1.152 -1.520 -2.911
0.01471 0.00000 9.87506 1.1236003637 2.4955522640    0.881  3.445  3.4735 -0.216    8  0.529  0.459   223.06   121.83    75.43    60.79    49.59  1  -3.7e-07      0.00 6.929e-01 2.925e-01 2.218e-03 1.227e-03 6.442e-03 -1.000 1.464e-02 -3.842 4.170 2.984 1.212 -1.459 -2.950
0.01471 0.00000 9.87506 1.1236009598 2.4955523594    0.876  3.485  3.4673 -0.283    8  0.529  0.459   246.63   137.26    84.51    68.25    55.68  0 -4.38e-07      0.01 6.929e-01 2.925e-01 2.218e-03 1.227e-03 6.442e-03 -1.000 1.464e-02 -3.941 4.162 3.059 1.239 -1.439 -2.978
0.01471 0.00000 9.87506 1.1236015558 2.4955524549    0.870  3.501  3.4645 -0.313    8  0.530  0.459   257.69   144.68    88.85    71.83    58.61  0 -4.75e-07      0.01 6.929e-01 2.925e-01 2.218e-03 1.227e-03 6.442e-03 -1.000 1.464e-02 -3.982 4.162 3.091 1.254 -1.430 -2.989
0.01471 0.00000 9.87506 1.1236022711 2.4955525694    0.864  3.508  3.4630 -0.329    8  0.530  0.459   263.47   148.67    91.18    73.76    60.19  0 -4.98e-07      0.01 6.929e-01 2.925e-01 2.218e-03 1.227e-03 6.442e-03 -1.000 1.464e-02 -3.999 4.170 3.115 1.268 -1.420 -2.990
0.01471 0.00000 9.87506 1.1236022711 2.4955525694    0.864  3.315  3.4908 -0.026    8  0.530  0.459   165.29    85.90    54.00    43.33    35.31  1 -2.34e-07      0.00 6.929e-01 2.925e-01 2.218e-03 1.227e-03 6.442e-03 -1.000 1.464e-02 -3.518 4.211 2.699 1.129 -1.535 -2.872
0.01471 0.00000 9.87506 1.1236023903 2.4955525885    0.863  3.142  3.5157  0.247    8  0.530  0.459    96.48    52.47    33.72    26.87    21.87  1 -1.17e-07      0.00 6.929e-01 2.925e-01 2.218e-03 1.227e-03 6.442e-03 -1.000 1.464e-02 -3.085 4.182 1.638 0.220 -1.910 -2.926
0.01471 0.00000 9.87506 1.1236026287 2.4955526266    0.861  2.973  3.5400  0.512    8  0.530  0.459    55.17    32.48    21.33    16.87    13.72  2 -5.84e-08      0.00 6.929e-01 2.925e-01 2.218e-03 1.227e-03 6.442e-03 -1.000 1.464e-02 -2.663 4.103 0.777 -0.632 -2.065 -2.785
0.01471 0.00000 9.87506 1.1236028671 2.4955526648    0.858  2.996  3.5365  0.473    8  0.531  0.459    59.81    34.80    22.78    18.04    14.67  1  -6.5e-08      0.00 6.929e-01 2.925e-01 2.218e-03 1.227e-03 6.442e-03 -1.000 1.464e-02 -2.721 4.120 0.878 -0.524 -2.057 -2.816
0.01471 0.00000 9.87506 1.1236031055 2.4955527030    0.854  3.116  3.5188  0.281    8  0.531  0.459    89.63    49.21    31.71    25.25    20.54  1 -1.08e-07      0.00 6.929e-01 2.925e-01 2.218e-03 1.227e-03 6.442e-03 -1.000 1.464e-02 -3.020 4.184 1.497 0.088 -1.947 -2.919
0.01471 0.00000 9.87506 1.1236035824 2.4955527793    0.850  3.267  3.4964  0.038    8  0.531  0.459   149.06    76.29    48.20    38.63    31.47  1 -2.03e-07      0.00 6.929e-01 2.925e-01 2.218e-03 1.227e-03 6.442e-03 -1.000 1.464e-02 -3.398 4.228 2.497 0.978 -1.604 -2.870
0.01471 0.00000 9.87506 1.1236040592 2.4955528557    0.844  3.392  3.4778 -0.164    8  0.532  0.459   202.70   109.64    68.13    54.92    44.77  1 -3.38e-07      0.00 6.929e-01 2.925e-01 2.218e-03 1.227e-03 6.442e-03 -1.000 1.464e-02 -3.709 4.232 2.984 1.253 -1.415 -2.871
0.01471 0.00000 9.87506 1.1236045361 2.4955529320    0.838  3.470  3.4658 -0.294    8  0.532  0.459   246.77   138.35    85.06    68.82    56.13  0 -4.68e-07      0.01 6.929e-01 2.925e-01 2.218e-03 1.227e-03 6.442e-03 -1.000 1.464e-02 -3.905 4.216 3.131 1.303 -1.377 -2.926
0.01471 0.00000 9.87506 1.1236052513 2.4955530465    0.831  3.509  3.4595 -0.361    8  0.532  0.459   273.06   156.04    95.41    77.34    63.10  0 -5.57e-07      0.01 6.929e-01 2.925e-01 2.218e-03 1.227e-03 6.442e-03 -1.000 1.464e-02 -4.002 4.222 3.203 1.336 -1.361 -2.956
0.01471 0.00000 9.87506 1.1236058474 2.4955531420    0.824  3.525  3.4566 -0.393    8  0.533  0.459   273.15    -1.00    -1.00    -1.00    -1.00  0 -6.08e-07      0.01 6.929e-01 2.925e-01 2.218e-03 1.227e-03 6.442e-03 -1.000 1.464e-02 -4.042 4.235 3.243 1.370 -1.352 -2.969
0.01471 0.00000 9.87506 1.1236066818 2.4955532756    0.815  3.532  3.4550 -0.410    8  0.534  0.459   268.12    -1.00    -1.00    -1.00    -1.00  0 -6.44e-07      0.01 6.929e-01 2.925e-01 2.218e-03 1.227e-03 6.442e-03 -1.000 1.464e-02 -4.059 4.251 3.270 1.393 -1.342 -2.971
0.01471 0.00000 9.87506 1.1236066818 2.4955532756    0.814  3.349  3.4824 -0.119    8  0.534  0.459   186.57   100.06    62.39    50.28    40.97  1 -3.18e-07      0.00 6.929e-01 2.925e-01 2.218e-03 1.227e-03 6.442e-03 -1.000 1.464e-02 -3.602 4.271 2.942 1.262 -1.408 -2.826
0.01471 0.00000 9.87506 1.1236068010 2.4955532947    0.813  3.177  3.5080  0.155    8  0.534  0.459   116.02    61.04    38.91    31.14    25.34  1 -1.61e-07      0.00 6.929e-01 2.925e-01 2.218e-03 1.227e-03 6.442e-03 -1.000 1.464e-02 -3.173 4.254 2.053 0.606 -1.746 -2.867
0.01471 0.00000 9.87506 1.1236070395 2.4955533328    0.810  3.009  3.5331  0.422    8  0.534  0.459    65.84    37.60    24.50    19.47    15.82  1 -8.18e-08      0.00 6.929e-01 2.925e-01 2.218e-03 1.227e-03 6.442e-03 -1.000 1.464e-02 -2.752 4.172 1.004 -0.393 -2.024 -2.821
0.01471 0.00000 9.87506 1.1236072779 2.4955533710    0.806  3.032  3.5295  0.382    8  0.534  0.459    71.57    40.36    26.21    20.85    16.95  1 -9.14e-08      0.00 6.929e-01 2.925e-01 2.218e-03 1.227e-03 6.442e-03 -1.000 1.464e-02 -2.809 4.191 1.117 -0.275 -2.009 -2.848
0.01471 0.00000 9.87506 1.1236075163 2.4955534092    0.800  3.149  3.5114  0.190    8  0.534  0.459   107.47    57.07    36.48    29.18    23.74  1 -1.51e-07      0.00 6.929e-01 2.925e-01 2.218e-03 1.227e-03 6.442e-03 -1.000 1.464e-02 -3.103 4.262 1.915 0.482 -1.783 -2.860
0.01471 0.00000 9.87506 1.1236079931 2.4955534855    0.794  3.298  3.4886 -0.054    8  0.535  0.459   167.28    88.42    55.40    44.62    36.34  1  -2.8e-07      0.00 6.929e-01 2.925e-01 2.218e-03 1.227e-03 6.442e-03 -1.000 1.464e-02 -3.474 4.301 2.845 1.247 -1.429 -2.790
0.01471 0.00000 9.87506 1.1236084700 2.4955535619    0.786  3.419  3.4695 -0.256    8  0.535  0.459   227.59   127.11    78.34    63.45    51.71  0 -4.64e-07      0.01 6.929e-01 2.925e-01 2.218e-03 1.227e-03 6.442e-03 -1.000 1.464e-02 -3.778 4.303 3.169 1.360 -1.314 -2.836
0.01471 0.00000 9.87506 1.1236089468 2.4955536382    0.777  3.496  3.4573 -0.387    8  0.536  0.459   245.88    -1.00    -1.00    -1.00    -1.00  0 -6.45e-07      0.01 6.929e-01 2.925e-01 2.218e-03 1.227e-03 6.442e-03 -1.000 1.464e-02 -3.971 4.308 3.303 1.429 -1.289 -2.901
0.01471 0.00000 9.87506 1.1236096621 2.4955537527    0.767  3.535  3.4509 -0.456    8  0.536  0.459   240.21    -1.00    -1.00    -1.00    -1.00  0 -7.76e-07      0.02 6.929e-01 2.925e-01 2.218e-03 1.227e-03 6.442e-03 -1.000 1.464e-02 -4.067 4.326 3.380 1.494 -1.277 -2.937
0.01471 0.00000 9.87506 1.1236102581 2.4955538482    0.756  3.550  3.4482 -0.489    8  0.537  0.459   233.99    -1.00    -1.00    -1.00    -1.00  0 -8.61e-07      0.02 6.929e-01 2.925e-01 2.218e-03 1.227e-03 6.442e-03 -1.000 1.464e-02 -4.106 4.340 3.415 1.529 -1.272 -2.953
0.01471 0.00000 9.87506 1.1236110926 2.4955539818    0.744  3.558  3.4471 -0.508    8  0.537  0.459   227.30    -1.00    -1.00    -1.00    -1.00  0 -9.31e-07      0.02 6.929e-01 2.925e-01 2.218e-03 1.227e-03 6.442e-03 -1.000 1.464e-02 -4.124 4.364 3.439 1.549 -1.267 -2.959
0.01471 0.00000 9.87506 1.1236110926 2.4955539818    0.743  3.385  3.4745 -0.226    8  0.537  0.459   213.18   118.75    73.32    59.44    48.42  0 -4.84e-07      0.01 6.929e-01 2.925e-01 2.218e-03 1.227e-03 6.442e-03 -1.000 1.464e-02 -3.693 4.345 3.131 1.359 -1.318 -2.806
0.01471 0.00000 9.87506 1.1236112118 2.4955540009    0.740  3.215  3.5016  0.050    8  0.537  0.459   138.86    71.94    45.43    36.56    29.75  1 -2.52e-07      0.00 6.929e-01 2.925e-01 2.218e-03 1.227e-03 6.442e-03 -1.000 1.464e-02 -3.268 4.315 2.362 0.873 -1.631 -2.836
0.01471 0.00000 9.87506 1.1236114502 2.4955540390    0.736  3.047  3.5287  0.325    8  0.538  0.459    79.58    43.76    28.26    22.58    18.35  1  -1.3e-07      0.00 6.929e-01 2.925e-01 2.218e-03 1.227e-03 6.442e-03 -1.000 1.464e-02 -2.848 4.212 1.131 -0.271 -2.030 -2.878
0.01471 0.00000 9.87506 1.1236116886 2.4955540772    0.729  3.070  3.5256  0.285    8  0.538  0.459    86.36    46.86    30.16    24.13    19.61  1 -1.47e-07      0.00 6.929e-01 2.925e-01 2.218e-03 1.227e-03 6.442e-03 -1.000 1.464e-02 -2.905 4.224 1.247 -0.162 -2.009 -2.897
0.01471 0.00000 9.87506 1.1236120462 2.4955541345    0.721  3.185  3.5078  0.094    8  0.538  0.459   128.59    66.06    41.85    33.67    27.39  1 -2.44e-07      0.00 6.929e-01 2.925e-01 2.218e-03 1.227e-03 6.442e-03 -1.000 1.464e-02 -3.192 4.300 2.075 0.616 -1.753 -2.879
0.01471 0.00000 9.87506 1.1236124039 2.4955541917    0.710  3.330  3.4851 -0.148    8  0.539  0.459   185.96   101.91    63.29    51.28    41.75  0 -4.52e-07      0.01 6.929e-01 2.925e-01 2.218e-03 1.227e-03 6.442e-03 -1.000 1.464e-02 -3.554 4.355 2.950 1.288 -1.402 -2.804
0.01471 0.00000 9.87506 1.1236128807 2.4955542681    0.699  3.449  3.4666 -0.348    8  0.539  0.459   202.81    -1.00    -1.00    -1.00    -1.00  0 -7.57e-07      0.02 6.929e-01 2.925e-01 2.218e-03 1.227e-03 6.442e-03 -1.000 1.464e-02 -3.852 4.385 3.251 1.396 -1.300 -2.856
0.01471 0.00000 9.87506 1.1236134768 2.4955543635    0.685  3.524  3.4558 -0.475    8  0.539  0.459   195.73    -1.00    -1.00    -1.00    -1.00  0 -1.08e-06      0.03 6.929e-01 2.925e-01 2.218e-03 1.227e-03 6.442e-03 -1.000 1.464e-02 -4.039 4.452 3.401 1.477 -1.276 -2.918
0.01471 0.00000 9.87506 1.1236140728 2.4955544589    0.670  3.561  3.4518 -0.538    8  0.540  0.459   187.97    -1.00    -1.00    -1.00    -1.00  0 -1.34e-06      0.05 6.929e-01 2.925e-01 2.218e-03 1.227e-03 6.442e-03 -1.000 1.464e-02 -4.133 4.494 3.451 1.504 -1.289 -2.965
0.01471 0.00000 9.87506 1.1236147881 2.4955545735    0.653  3.577  3.4526 -0.561    8  0.541  0.459   179.63    -1.00    -1.00    -1.00    -1.00  0 -1.56e-06      0.06 6.929e-01 2.925e-01 2.218e-03 1.227e-03 6.442e-03 -1.000 1.464e-02 -4.171 4.541 3.451 1.482 -1.316 -2.995
0.01471 0.00000 9.87506 1.1236156225 2.4955547071    0.635  3.584  3.4561 -0.566    8  0.541  0.459   170.81    -1.00    -1.00    -1.00    -1.00  0 -1.79e-06      0.07 6.929e-01 2.925e-01 2.218e-03 1.227e-03 6.442e-03 -1.000 1.464e-02 -4.189 4.606 3.429 1.429 -1.357 -3.021
0.01471 0.00000 9.87506 1.1236187220 2.4955552033    0.543 -9.999  4.0000  1.773    9  0.543  0.000     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.929e-01 2.925e-01 2.218e-03 1.227e-03 6.442e-03 -1.000 1.464e-02 29.767 30.733 29.991 30.215 30.427 30.547
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  umag    gmag    rmag    imag    zmag
0.01471 0.00000 9.90309 0.0900000036 1.0816895926    0.090 -3.422  3.3634  5.219    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -3.9e-17      0.00 7.098e-01 2.755e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 13.324 23.795 19.187 17.439 14.911 13.390
0.01471 0.00000 9.90309 0.1000000015 1.1711064122    0.100 -3.238  3.3895  5.186    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.87e-17      0.00 7.095e-01 2.758e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 12.865 23.271 18.706 16.969 14.449 12.932
0.01471 0.00000 9.90309 0.1125876307 1.2684042716    0.113 -3.065  3.4125  5.156    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.54e-17      0.00 7.090e-01 2.763e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 12.431 22.779 18.252 16.527 14.014 12.499
0.01471 0.00000 9.90309 0.1200000048 1.3193154741    0.120 -2.971  3.4248  5.140    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.04e-16      0.00 7.087e-01 2.765e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 12.198 22.077 17.741 16.048 13.639 12.215
0.01471 0.00000 9.90309 0.1400000006 1.4384526719    0.140 -2.789  3.4447  5.103    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.54e-16      0.00 7.081e-01 2.771e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 11.742 20.535 16.612 15.002 12.849 11.634
0.01471 0.00000 9.90309 0.1510656625 1.4952464646    0.151 -2.708  3.4524  5.087    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.81e-16      0.00 7.078e-01 2.774e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 11.540 19.946 16.165 14.580 12.532 11.390
0.01471 0.00000 9.90309 0.1599999964 1.5372931554    0.160 -2.647  3.4583  5.074    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.06e-16      0.00 7.076e-01 2.777e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 11.388 19.507 15.831 14.256 12.295 11.208
0.01471 0.00000 9.90309 0.2000000030 1.6938790862    0.200 -2.429  3.4770  5.028    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.21e-16      0.00 7.066e-01 2.786e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 10.842 18.148 14.758 13.227 11.521 10.582
0.01471 0.00000 9.90309 0.2500000000 1.8403257998    0.250 -2.218  3.4933  4.979    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.92e-16      0.00 7.058e-01 2.794e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 10.315 17.020 13.826 12.313 10.826 10.003
0.01471 0.00000 9.90309 0.3000000119 1.9529139769    0.300 -2.054  3.5038  4.936    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.67e-16      0.00 7.055e-01 2.797e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 9.905 16.280 13.193 11.708 10.332 9.568
0.01471 0.00000 9.90309 0.3500000238 2.0434175133    0.350 -1.904  3.5124  4.888    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -5.9e-16      0.00 7.104e-01 2.748e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 9.531 15.660 12.650 11.189 9.897 9.177
0.01471 0.00000 9.90309 0.4000000358 2.1185024810    0.400 -1.760  3.5235  4.846    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -1.3e-15      0.00 7.106e-01 2.746e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 9.170 15.037 12.095 10.660 9.466 8.799
